2022-04-29 21:10:53.139107: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2022-04-29 21:10:53.434624: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1105] Found device 0 with properties: 
name: NVIDIA GeForce GTX 1080 major: 6 minor: 1 memoryClockRate(GHz): 1.797
pciBusID: 0000:02:00.0
totalMemory: 7.93GiB freeMemory: 3.75GiB
2022-04-29 21:10:53.434697: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1195] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: NVIDIA GeForce GTX 1080, pci bus id: 0000:02:00.0, compute capability: 6.1)
hidden_units:128
numHot:40
pruning:0
item_emb(graph):True
gnn_layer:4
gnn_method:gcn_att4_rn
gcl:False
gcl_ran_num:1000
gcl_w:2.0
user_emb:False
gnn_user_emb:False
gcl_user_emb:False
start constructing adjcent table
loading item table from adj folder
loading user table from adj folder
ready
128
logloss: 0.7316	 test_gauc: 0.4801	 test_auc: 0.4827
Epoch 0 Global_step 1000	Train_loss: 0.6454	logloss: 0.6588	Eval_GAUC: 0.6585	Eval_AUC: 0.6669
Epoch 2 Global_step 194000	Train_loss: 0.5503	logloss: 0.6145	Eval_GAUC: 0.7205	Eval_AUC: 0.7216
Epoch 2 Global_step 195000	Train_loss: 0.5455	logloss: 0.6120	Eval_GAUC: 0.7220	Eval_AUC: 0.7232
Epoch 2 Global_step 196000	Train_loss: 0.5424	logloss: 0.6187	Eval_GAUC: 0.7184	Eval_AUC: 0.7172
Epoch 2 Global_step 197000	Train_loss: 0.5484	logloss: 0.6100	Eval_GAUC: 0.7250	Eval_AUC: 0.7258
Epoch 2 Global_step 198000	Train_loss: 0.5427	logloss: 0.6120	Eval_GAUC: 0.7230	Eval_AUC: 0.7246
Epoch 2 Global_step 199000	Train_loss: 0.5436	logloss: 0.6103	Eval_GAUC: 0.7238	Eval_AUC: 0.7252
Epoch 2 Global_step 200000	Train_loss: 0.5416	logloss: 0.6169	Eval_GAUC: 0.7220	Eval_AUC: 0.7214
Epoch 2 Global_step 201000	Train_loss: 0.5464	logloss: 0.6146	Eval_GAUC: 0.7195	Eval_AUC: 0.7198
Epoch 2 Global_step 202000	Train_loss: 0.5420	logloss: 0.6127	Eval_GAUC: 0.7198	Eval_AUC: 0.7224
Epoch 2 Global_step 203000	Train_loss: 0.5458	logloss: 0.6157	Eval_GAUC: 0.7202	Eval_AUC: 0.7209
Epoch 2 Global_step 204000	Train_loss: 0.5434	logloss: 0.6127	Eval_GAUC: 0.7219	Eval_AUC: 0.7228
Epoch 2 Global_step 205000	Train_loss: 0.5402	logloss: 0.6190	Eval_GAUC: 0.7181	Eval_AUC: 0.7177
Epoch 2 Global_step 206000	Train_loss: 0.5423	logloss: 0.6232	Eval_GAUC: 0.7219	Eval_AUC: 0.7182
Epoch 2 Global_step 207000	Train_loss: 0.5463	logloss: 0.6161	Eval_GAUC: 0.7191	Eval_AUC: 0.7204
Epoch 2 Global_step 208000	Train_loss: 0.5467	logloss: 0.6233	Eval_GAUC: 0.7171	Eval_AUC: 0.7164
Epoch 2 Global_step 209000	Train_loss: 0.5459	logloss: 0.6194	Eval_GAUC: 0.7176	Eval_AUC: 0.7179
Epoch 2 Global_step 210000	Train_loss: 0.5470	logloss: 0.6112	Eval_GAUC: 0.7253	Eval_AUC: 0.7259
Epoch 2 Global_step 211000	Train_loss: 0.5461	logloss: 0.6122	Eval_GAUC: 0.7216	Eval_AUC: 0.7226
Epoch 2 Global_step 212000	Train_loss: 0.5404	logloss: 0.6141	Eval_GAUC: 0.7206	Eval_AUC: 0.7221
Epoch 2 Global_step 213000	Train_loss: 0.5453	logloss: 0.6193	Eval_GAUC: 0.7162	Eval_AUC: 0.7160
Epoch 2 Global_step 214000	Train_loss: 0.5499	logloss: 0.6155	Eval_GAUC: 0.7203	Eval_AUC: 0.7194
Epoch 2 Global_step 215000	Train_loss: 0.5422	logloss: 0.6115	Eval_GAUC: 0.7248	Eval_AUC: 0.7253
Epoch 2 Global_step 216000	Train_loss: 0.5389	logloss: 0.6184	Eval_GAUC: 0.7187	Eval_AUC: 0.7193
Epoch 2 Global_step 217000	Train_loss: 0.5411	logloss: 0.6154	Eval_GAUC: 0.7185	Eval_AUC: 0.7186
Epoch 2 Global_step 218000	Train_loss: 0.5441	logloss: 0.6142	Eval_GAUC: 0.7194	Eval_AUC: 0.7206
Epoch 2 Global_step 219000	Train_loss: 0.5425	logloss: 0.6202	Eval_GAUC: 0.7189	Eval_AUC: 0.7188
Epoch 2 Global_step 220000	Train_loss: 0.5365	logloss: 0.6166	Eval_GAUC: 0.7205	Eval_AUC: 0.7220
Epoch 2 Global_step 221000	Train_loss: 0.5383	logloss: 0.6141	Eval_GAUC: 0.7200	Eval_AUC: 0.7207
Epoch 2 Global_step 222000	Train_loss: 0.5440	logloss: 0.6195	Eval_GAUC: 0.7223	Eval_AUC: 0.7200
Epoch 2 Global_step 223000	Train_loss: 0.5413	logloss: 0.6124	Eval_GAUC: 0.7229	Eval_AUC: 0.7222
Epoch 2 Global_step 224000	Train_loss: 0.5368	logloss: 0.6148	Eval_GAUC: 0.7258	Eval_AUC: 0.7238
Epoch 2 Global_step 225000	Train_loss: 0.5401	logloss: 0.6182	Eval_GAUC: 0.7219	Eval_AUC: 0.7191
Epoch 2 Global_step 226000	Train_loss: 0.5408	logloss: 0.6157	Eval_GAUC: 0.7220	Eval_AUC: 0.7215
Epoch 2 Global_step 227000	Train_loss: 0.5422	logloss: 0.6161	Eval_GAUC: 0.7245	Eval_AUC: 0.7237
Epoch 2 Global_step 228000	Train_loss: 0.5399	logloss: 0.6104	Eval_GAUC: 0.7259	Eval_AUC: 0.7258
Epoch 2 Global_step 229000	Train_loss: 0.5372	logloss: 0.6167	Eval_GAUC: 0.7213	Eval_AUC: 0.7188
Epoch 2 Global_step 230000	Train_loss: 0.5451	logloss: 0.6183	Eval_GAUC: 0.7201	Eval_AUC: 0.7191
Epoch 2 Global_step 231000	Train_loss: 0.5403	logloss: 0.6085	Eval_GAUC: 0.7271	Eval_AUC: 0.7288
Epoch 2 Global_step 232000	Train_loss: 0.5398	logloss: 0.6131	Eval_GAUC: 0.7254	Eval_AUC: 0.7253
Epoch 2 Global_step 233000	Train_loss: 0.5384	logloss: 0.6155	Eval_GAUC: 0.7219	Eval_AUC: 0.7215
Epoch 2 Global_step 234000	Train_loss: 0.5416	logloss: 0.6155	Eval_GAUC: 0.7249	Eval_AUC: 0.7227
Epoch 2 Global_step 235000	Train_loss: 0.5403	logloss: 0.6166	Eval_GAUC: 0.7202	Eval_AUC: 0.7203
Epoch 2 Global_step 236000	Train_loss: 0.5407	logloss: 0.6178	Eval_GAUC: 0.7239	Eval_AUC: 0.7217
Epoch 2 Global_step 237000	Train_loss: 0.5389	logloss: 0.6126	Eval_GAUC: 0.7211	Eval_AUC: 0.7227
Epoch 2 Global_step 238000	Train_loss: 0.5376	logloss: 0.6146	Eval_GAUC: 0.7220	Eval_AUC: 0.7223
Epoch 2 Global_step 239000	Train_loss: 0.5380	logloss: 0.6184	Eval_GAUC: 0.7241	Eval_AUC: 0.7247
Epoch 2 Global_step 240000	Train_loss: 0.5377	logloss: 0.6127	Eval_GAUC: 0.7239	Eval_AUC: 0.7246
Epoch 2 DONE	Cost time: 87747.86
Epoch 3 Global_step 241000	Train_loss: 0.4295	logloss: 0.6175	Eval_GAUC: 0.7224	Eval_AUC: 0.7221
Epoch 3 Global_step 242000	Train_loss: 0.5445	logloss: 0.6117	Eval_GAUC: 0.7246	Eval_AUC: 0.7245
Epoch 3 Global_step 243000	Train_loss: 0.5384	logloss: 0.6148	Eval_GAUC: 0.7238	Eval_AUC: 0.7230
Epoch 3 Global_step 244000	Train_loss: 0.5381	logloss: 0.6116	Eval_GAUC: 0.7244	Eval_AUC: 0.7249
Epoch 3 Global_step 245000	Train_loss: 0.5327	logloss: 0.6105	Eval_GAUC: 0.7250	Eval_AUC: 0.7273
Epoch 3 Global_step 246000	Train_loss: 0.5350	logloss: 0.6102	Eval_GAUC: 0.7269	Eval_AUC: 0.7265
Epoch 3 Global_step 247000	Train_loss: 0.5438	logloss: 0.6080	Eval_GAUC: 0.7260	Eval_AUC: 0.7269
Epoch 3 Global_step 248000	Train_loss: 0.5369	logloss: 0.6148	Eval_GAUC: 0.7256	Eval_AUC: 0.7240
Epoch 3 Global_step 249000	Train_loss: 0.5376	logloss: 0.6162	Eval_GAUC: 0.7215	Eval_AUC: 0.7196
Epoch 3 Global_step 250000	Train_loss: 0.5314	logloss: 0.6164	Eval_GAUC: 0.7237	Eval_AUC: 0.7207
Epoch 3 Global_step 251000	Train_loss: 0.5358	logloss: 0.6165	Eval_GAUC: 0.7232	Eval_AUC: 0.7210
Epoch 3 Global_step 252000	Train_loss: 0.5345	logloss: 0.6190	Eval_GAUC: 0.7233	Eval_AUC: 0.7198
Epoch 3 Global_step 253000	Train_loss: 0.5341	logloss: 0.6115	Eval_GAUC: 0.7245	Eval_AUC: 0.7254
Epoch 3 Global_step 254000	Train_loss: 0.5344	logloss: 0.6116	Eval_GAUC: 0.7241	Eval_AUC: 0.7253
Epoch 3 Global_step 255000	Train_loss: 0.5288	logloss: 0.6193	Eval_GAUC: 0.7242	Eval_AUC: 0.7217
Epoch 3 Global_step 256000	Train_loss: 0.5316	logloss: 0.6214	Eval_GAUC: 0.7212	Eval_AUC: 0.7190
Epoch 3 Global_step 257000	Train_loss: 0.5334	logloss: 0.6197	Eval_GAUC: 0.7196	Eval_AUC: 0.7189
Epoch 3 Global_step 258000	Train_loss: 0.5354	logloss: 0.6154	Eval_GAUC: 0.7258	Eval_AUC: 0.7245
Epoch 3 Global_step 259000	Train_loss: 0.5398	logloss: 0.6156	Eval_GAUC: 0.7202	Eval_AUC: 0.7208
Epoch 3 Global_step 260000	Train_loss: 0.5361	logloss: 0.6207	Eval_GAUC: 0.7196	Eval_AUC: 0.7184
Epoch 3 Global_step 261000	Train_loss: 0.5334	logloss: 0.6206	Eval_GAUC: 0.7222	Eval_AUC: 0.7198
Epoch 3 Global_step 262000	Train_loss: 0.5345	logloss: 0.6185	Eval_GAUC: 0.7231	Eval_AUC: 0.7210
Epoch 3 Global_step 263000	Train_loss: 0.5295	logloss: 0.6204	Eval_GAUC: 0.7221	Eval_AUC: 0.7210
Epoch 3 Global_step 264000	Train_loss: 0.5360	logloss: 0.6160	Eval_GAUC: 0.7204	Eval_AUC: 0.7205
Epoch 3 Global_step 265000	Train_loss: 0.5342	logloss: 0.6201	Eval_GAUC: 0.7185	Eval_AUC: 0.7178
Epoch 3 Global_step 266000	Train_loss: 0.5345	logloss: 0.6182	Eval_GAUC: 0.7209	Eval_AUC: 0.7193
Epoch 3 Global_step 267000	Train_loss: 0.5433	logloss: 0.6157	Eval_GAUC: 0.7222	Eval_AUC: 0.7205
Epoch 3 Global_step 268000	Train_loss: 0.5323	logloss: 0.6126	Eval_GAUC: 0.7248	Eval_AUC: 0.7269
Epoch 3 Global_step 269000	Train_loss: 0.5333	logloss: 0.6138	Eval_GAUC: 0.7238	Eval_AUC: 0.7242
Epoch 3 Global_step 270000	Train_loss: 0.5290	logloss: 0.6142	Eval_GAUC: 0.7241	Eval_AUC: 0.7235
Epoch 3 Global_step 271000	Train_loss: 0.5287	logloss: 0.6130	Eval_GAUC: 0.7271	Eval_AUC: 0.7267
Epoch 3 Global_step 272000	Train_loss: 0.5309	logloss: 0.6154	Eval_GAUC: 0.7258	Eval_AUC: 0.7257
Epoch 3 Global_step 273000	Train_loss: 0.5336	logloss: 0.6178	Eval_GAUC: 0.7295	Eval_AUC: 0.7272
Epoch 3 Global_step 274000	Train_loss: 0.5349	logloss: 0.6137	Eval_GAUC: 0.7254	Eval_AUC: 0.7264
Epoch 3 Global_step 275000	Train_loss: 0.5311	logloss: 0.6171	Eval_GAUC: 0.7234	Eval_AUC: 0.7210
Epoch 3 Global_step 276000	Train_loss: 0.5279	logloss: 0.6262	Eval_GAUC: 0.7241	Eval_AUC: 0.7169
Epoch 3 Global_step 277000	Train_loss: 0.5327	logloss: 0.6112	Eval_GAUC: 0.7275	Eval_AUC: 0.7290
Epoch 3 Global_step 278000	Train_loss: 0.5286	logloss: 0.6164	Eval_GAUC: 0.7261	Eval_AUC: 0.7254
Epoch 3 Global_step 279000	Train_loss: 0.5261	logloss: 0.6154	Eval_GAUC: 0.7247	Eval_AUC: 0.7241
Epoch 3 Global_step 280000	Train_loss: 0.5283	logloss: 0.6170	Eval_GAUC: 0.7239	Eval_AUC: 0.7225
Epoch 3 Global_step 281000	Train_loss: 0.5305	logloss: 0.6166	Eval_GAUC: 0.7233	Eval_AUC: 0.7238
Epoch 3 Global_step 282000	Train_loss: 0.5295	logloss: 0.6198	Eval_GAUC: 0.7230	Eval_AUC: 0.7211
Epoch 3 Global_step 283000	Train_loss: 0.5327	logloss: 0.6155	Eval_GAUC: 0.7245	Eval_AUC: 0.7249
Epoch 3 Global_step 284000	Train_loss: 0.5283	logloss: 0.6180	Eval_GAUC: 0.7258	Eval_AUC: 0.7246
Epoch 3 Global_step 285000	Train_loss: 0.5250	logloss: 0.6212	Eval_GAUC: 0.7239	Eval_AUC: 0.7217
Epoch 3 Global_step 286000	Train_loss: 0.5280	logloss: 0.6152	Eval_GAUC: 0.7252	Eval_AUC: 0.7236
Epoch 3 Global_step 287000	Train_loss: 0.5297	logloss: 0.6219	Eval_GAUC: 0.7247	Eval_AUC: 0.7228
Epoch 3 Global_step 288000	Train_loss: 0.5341	logloss: 0.6198	Eval_GAUC: 0.7246	Eval_AUC: 0.7219
Epoch 3 Global_step 289000	Train_loss: 0.5310	logloss: 0.6180	Eval_GAUC: 0.7232	Eval_AUC: 0.7199
Epoch 3 Global_step 290000	Train_loss: 0.5316	logloss: 0.6146	Eval_GAUC: 0.7233	Eval_AUC: 0.7247
Epoch 3 Global_step 291000	Train_loss: 0.5318	logloss: 0.6156	Eval_GAUC: 0.7254	Eval_AUC: 0.7250
Epoch 3 Global_step 292000	Train_loss: 0.5275	logloss: 0.6180	Eval_GAUC: 0.7223	Eval_AUC: 0.7217
Epoch 3 Global_step 293000	Train_loss: 0.5314	logloss: 0.6161	Eval_GAUC: 0.7203	Eval_AUC: 0.7213
Epoch 3 Global_step 294000	Train_loss: 0.5354	logloss: 0.6138	Eval_GAUC: 0.7252	Eval_AUC: 0.7251
Epoch 3 Global_step 295000	Train_loss: 0.5276	logloss: 0.6271	Eval_GAUC: 0.7214	Eval_AUC: 0.7191
Epoch 3 Global_step 296000	Train_loss: 0.5279	logloss: 0.6259	Eval_GAUC: 0.7220	Eval_AUC: 0.7197
Epoch 3 Global_step 297000	Train_loss: 0.5307	logloss: 0.6167	Eval_GAUC: 0.7234	Eval_AUC: 0.7232
Epoch 3 Global_step 298000	Train_loss: 0.5300	logloss: 0.6194	Eval_GAUC: 0.7232	Eval_AUC: 0.7211
Epoch 3 Global_step 299000	Train_loss: 0.5319	logloss: 0.6199	Eval_GAUC: 0.7219	Eval_AUC: 0.7200
Epoch 3 Global_step 300000	Train_loss: 0.5227	logloss: 0.6193	Eval_GAUC: 0.7253	Eval_AUC: 0.7239
Epoch 3 Global_step 301000	Train_loss: 0.5260	logloss: 0.6175	Eval_GAUC: 0.7256	Eval_AUC: 0.7234
Epoch 3 Global_step 302000	Train_loss: 0.5315	logloss: 0.6169	Eval_GAUC: 0.7257	Eval_AUC: 0.7237
Epoch 3 Global_step 303000	Train_loss: 0.5269	logloss: 0.6157	Eval_GAUC: 0.7250	Eval_AUC: 0.7250
Epoch 3 Global_step 304000	Train_loss: 0.5228	logloss: 0.6198	Eval_GAUC: 0.7241	Eval_AUC: 0.7226
Epoch 3 Global_step 305000	Train_loss: 0.5267	logloss: 0.6212	Eval_GAUC: 0.7273	Eval_AUC: 0.7231
Epoch 3 Global_step 306000	Train_loss: 0.5259	logloss: 0.6207	Eval_GAUC: 0.7239	Eval_AUC: 0.7215
Epoch 3 Global_step 307000	Train_loss: 0.5299	logloss: 0.6189	Eval_GAUC: 0.7264	Eval_AUC: 0.7248
Epoch 3 Global_step 308000	Train_loss: 0.5251	logloss: 0.6179	Eval_GAUC: 0.7243	Eval_AUC: 0.7229
Epoch 3 Global_step 309000	Train_loss: 0.5243	logloss: 0.6216	Eval_GAUC: 0.7218	Eval_AUC: 0.7190
Epoch 3 Global_step 310000	Train_loss: 0.5300	logloss: 0.6213	Eval_GAUC: 0.7236	Eval_AUC: 0.7221
Epoch 3 Global_step 311000	Train_loss: 0.5264	logloss: 0.6185	Eval_GAUC: 0.7268	Eval_AUC: 0.7248
Epoch 3 Global_step 312000	Train_loss: 0.5279	logloss: 0.6152	Eval_GAUC: 0.7249	Eval_AUC: 0.7237
Epoch 3 Global_step 313000	Train_loss: 0.5269	logloss: 0.6178	Eval_GAUC: 0.7218	Eval_AUC: 0.7227
Epoch 3 Global_step 314000	Train_loss: 0.5310	logloss: 0.6273	Eval_GAUC: 0.7224	Eval_AUC: 0.7189
Epoch 3 Global_step 315000	Train_loss: 0.5305	logloss: 0.6192	Eval_GAUC: 0.7214	Eval_AUC: 0.7216
Epoch 3 Global_step 316000	Train_loss: 0.5290	logloss: 0.6177	Eval_GAUC: 0.7245	Eval_AUC: 0.7229
Epoch 3 Global_step 317000	Train_loss: 0.5259	logloss: 0.6191	Eval_GAUC: 0.7242	Eval_AUC: 0.7249
Epoch 3 Global_step 318000	Train_loss: 0.5263	logloss: 0.6180	Eval_GAUC: 0.7240	Eval_AUC: 0.7241
Epoch 3 Global_step 319000	Train_loss: 0.5250	logloss: 0.6138	Eval_GAUC: 0.7258	Eval_AUC: 0.7265
Epoch 3 Global_step 320000	Train_loss: 0.5225	logloss: 0.6162	Eval_GAUC: 0.7264	Eval_AUC: 0.7257
Epoch 3 DONE	Cost time: 118196.47
Epoch 4 Global_step 321000	Train_loss: 0.3817	logloss: 0.6184	Eval_GAUC: 0.7263	Eval_AUC: 0.7259
Epoch 4 Global_step 322000	Train_loss: 0.5299	logloss: 0.6156	Eval_GAUC: 0.7254	Eval_AUC: 0.7244
Epoch 4 Global_step 323000	Train_loss: 0.5240	logloss: 0.6178	Eval_GAUC: 0.7243	Eval_AUC: 0.7235
Epoch 4 Global_step 324000	Train_loss: 0.5256	logloss: 0.6213	Eval_GAUC: 0.7264	Eval_AUC: 0.7239
Epoch 4 Global_step 325000	Train_loss: 0.5198	logloss: 0.6157	Eval_GAUC: 0.7271	Eval_AUC: 0.7266
Epoch 4 Global_step 326000	Train_loss: 0.5211	logloss: 0.6153	Eval_GAUC: 0.7270	Eval_AUC: 0.7255
Epoch 4 Global_step 327000	Train_loss: 0.5290	logloss: 0.6125	Eval_GAUC: 0.7249	Eval_AUC: 0.7265
Epoch 4 Global_step 328000	Train_loss: 0.5243	logloss: 0.6137	Eval_GAUC: 0.7284	Eval_AUC: 0.7279
Epoch 4 Global_step 329000	Train_loss: 0.5253	logloss: 0.6209	Eval_GAUC: 0.7242	Eval_AUC: 0.7210
Epoch 4 Global_step 330000	Train_loss: 0.5202	logloss: 0.6174	Eval_GAUC: 0.7255	Eval_AUC: 0.7247
Epoch 4 Global_step 331000	Train_loss: 0.5230	logloss: 0.6258	Eval_GAUC: 0.7214	Eval_AUC: 0.7176
Epoch 4 Global_step 332000	Train_loss: 0.5215	logloss: 0.6262	Eval_GAUC: 0.7221	Eval_AUC: 0.7177
Epoch 4 Global_step 333000	Train_loss: 0.5202	logloss: 0.6177	Eval_GAUC: 0.7257	Eval_AUC: 0.7236
Epoch 4 Global_step 334000	Train_loss: 0.5205	logloss: 0.6202	Eval_GAUC: 0.7240	Eval_AUC: 0.7217
Epoch 4 Global_step 335000	Train_loss: 0.5175	logloss: 0.6277	Eval_GAUC: 0.7230	Eval_AUC: 0.7188
Epoch 4 Global_step 336000	Train_loss: 0.5162	logloss: 0.6235	Eval_GAUC: 0.7251	Eval_AUC: 0.7209
Epoch 4 Global_step 337000	Train_loss: 0.5213	logloss: 0.6230	Eval_GAUC: 0.7235	Eval_AUC: 0.7232
Epoch 4 Global_step 338000	Train_loss: 0.5220	logloss: 0.6252	Eval_GAUC: 0.7244	Eval_AUC: 0.7213
Epoch 4 Global_step 339000	Train_loss: 0.5259	logloss: 0.6249	Eval_GAUC: 0.7218	Eval_AUC: 0.7202
Epoch 4 Global_step 340000	Train_loss: 0.5230	logloss: 0.6242	Eval_GAUC: 0.7223	Eval_AUC: 0.7197
Epoch 4 Global_step 341000	Train_loss: 0.5211	logloss: 0.6228	Eval_GAUC: 0.7241	Eval_AUC: 0.7221
Epoch 4 Global_step 342000	Train_loss: 0.5213	logloss: 0.6283	Eval_GAUC: 0.7244	Eval_AUC: 0.7195
Epoch 4 Global_step 343000	Train_loss: 0.5184	logloss: 0.6238	Eval_GAUC: 0.7206	Eval_AUC: 0.7194
Epoch 4 Global_step 344000	Train_loss: 0.5217	logloss: 0.6243	Eval_GAUC: 0.7232	Eval_AUC: 0.7207
Epoch 4 Global_step 345000	Train_loss: 0.5231	logloss: 0.6195	Eval_GAUC: 0.7253	Eval_AUC: 0.7235
Epoch 4 Global_step 346000	Train_loss: 0.5247	logloss: 0.6256	Eval_GAUC: 0.7227	Eval_AUC: 0.7191
Epoch 4 Global_step 347000	Train_loss: 0.5301	logloss: 0.6272	Eval_GAUC: 0.7221	Eval_AUC: 0.7176
Epoch 4 Global_step 348000	Train_loss: 0.5236	logloss: 0.6199	Eval_GAUC: 0.7238	Eval_AUC: 0.7227
Epoch 4 Global_step 349000	Train_loss: 0.5210	logloss: 0.6191	Eval_GAUC: 0.7252	Eval_AUC: 0.7243
Epoch 4 Global_step 350000	Train_loss: 0.5169	logloss: 0.6231	Eval_GAUC: 0.7275	Eval_AUC: 0.7245
Epoch 4 Global_step 351000	Train_loss: 0.5173	logloss: 0.6165	Eval_GAUC: 0.7265	Eval_AUC: 0.7268
Epoch 4 Global_step 352000	Train_loss: 0.5207	logloss: 0.6187	Eval_GAUC: 0.7271	Eval_AUC: 0.7263
Epoch 4 Global_step 353000	Train_loss: 0.5198	logloss: 0.6186	Eval_GAUC: 0.7294	Eval_AUC: 0.7277
Epoch 4 Global_step 354000	Train_loss: 0.5222	logloss: 0.6258	Eval_GAUC: 0.7251	Eval_AUC: 0.7205
Epoch 4 Global_step 355000	Train_loss: 0.5182	logloss: 0.6237	Eval_GAUC: 0.7244	Eval_AUC: 0.7209
Epoch 4 Global_step 356000	Train_loss: 0.5155	logloss: 0.6233	Eval_GAUC: 0.7260	Eval_AUC: 0.7225
Epoch 4 Global_step 357000	Train_loss: 0.5216	logloss: 0.6241	Eval_GAUC: 0.7225	Eval_AUC: 0.7208
Epoch 4 Global_step 358000	Train_loss: 0.5141	logloss: 0.6243	Eval_GAUC: 0.7263	Eval_AUC: 0.7221
Epoch 4 Global_step 359000	Train_loss: 0.5135	logloss: 0.6261	Eval_GAUC: 0.7266	Eval_AUC: 0.7223
Epoch 4 Global_step 360000	Train_loss: 0.5166	logloss: 0.6190	Eval_GAUC: 0.7258	Eval_AUC: 0.7248
Epoch 4 Global_step 361000	Train_loss: 0.5169	logloss: 0.6245	Eval_GAUC: 0.7250	Eval_AUC: 0.7208
Epoch 4 Global_step 362000	Train_loss: 0.5144	logloss: 0.6231	Eval_GAUC: 0.7248	Eval_AUC: 0.7229
Epoch 4 Global_step 363000	Train_loss: 0.5196	logloss: 0.6192	Eval_GAUC: 0.7238	Eval_AUC: 0.7221
Epoch 4 Global_step 364000	Train_loss: 0.5154	logloss: 0.6247	Eval_GAUC: 0.7256	Eval_AUC: 0.7235
Epoch 4 Global_step 365000	Train_loss: 0.5125	logloss: 0.6326	Eval_GAUC: 0.7219	Eval_AUC: 0.7171
Epoch 4 Global_step 366000	Train_loss: 0.5113	logloss: 0.6264	Eval_GAUC: 0.7263	Eval_AUC: 0.7215
Epoch 4 Global_step 367000	Train_loss: 0.5166	logloss: 0.6353	Eval_GAUC: 0.7239	Eval_AUC: 0.7177
Epoch 4 Global_step 368000	Train_loss: 0.5203	logloss: 0.6246	Eval_GAUC: 0.7228	Eval_AUC: 0.7200
Epoch 4 Global_step 369000	Train_loss: 0.5162	logloss: 0.6269	Eval_GAUC: 0.7240	Eval_AUC: 0.7208
Epoch 4 Global_step 370000	Train_loss: 0.5185	logloss: 0.6194	Eval_GAUC: 0.7255	Eval_AUC: 0.7252
Epoch 4 Global_step 371000	Train_loss: 0.5173	logloss: 0.6141	Eval_GAUC: 0.7276	Eval_AUC: 0.7288
Epoch 4 Global_step 372000	Train_loss: 0.5146	logloss: 0.6230	Eval_GAUC: 0.7252	Eval_AUC: 0.7233
Epoch 4 Global_step 373000	Train_loss: 0.5161	logloss: 0.6227	Eval_GAUC: 0.7223	Eval_AUC: 0.7216
Epoch 4 Global_step 374000	Train_loss: 0.5227	logloss: 0.6178	Eval_GAUC: 0.7242	Eval_AUC: 0.7234
Epoch 4 Global_step 375000	Train_loss: 0.5144	logloss: 0.6211	Eval_GAUC: 0.7246	Eval_AUC: 0.7239
Epoch 4 Global_step 376000	Train_loss: 0.5149	logloss: 0.6244	Eval_GAUC: 0.7247	Eval_AUC: 0.7229
Epoch 4 Global_step 377000	Train_loss: 0.5152	logloss: 0.6189	Eval_GAUC: 0.7229	Eval_AUC: 0.7237
Epoch 4 Global_step 378000	Train_loss: 0.5151	logloss: 0.6406	Eval_GAUC: 0.7216	Eval_AUC: 0.7153
Epoch 4 Global_step 379000	Train_loss: 0.5178	logloss: 0.6329	Eval_GAUC: 0.7218	Eval_AUC: 0.7170
Epoch 4 Global_step 380000	Train_loss: 0.5115	logloss: 0.6241	Eval_GAUC: 0.7222	Eval_AUC: 0.7210
Epoch 4 Global_step 381000	Train_loss: 0.5089	logloss: 0.6246	Eval_GAUC: 0.7234	Eval_AUC: 0.7204
Epoch 4 Global_step 382000	Train_loss: 0.5174	logloss: 0.6273	Eval_GAUC: 0.7233	Eval_AUC: 0.7209
Epoch 4 Global_step 383000	Train_loss: 0.5139	logloss: 0.6243	Eval_GAUC: 0.7246	Eval_AUC: 0.7225
Epoch 4 Global_step 384000	Train_loss: 0.5076	logloss: 0.6266	Eval_GAUC: 0.7224	Eval_AUC: 0.7220
Epoch 4 Global_step 385000	Train_loss: 0.5161	logloss: 0.6263	Eval_GAUC: 0.7235	Eval_AUC: 0.7203
Epoch 4 Global_step 386000	Train_loss: 0.5154	logloss: 0.6250	Eval_GAUC: 0.7248	Eval_AUC: 0.7206
Epoch 4 Global_step 387000	Train_loss: 0.5181	logloss: 0.6194	Eval_GAUC: 0.7244	Eval_AUC: 0.7216
Epoch 4 Global_step 388000	Train_loss: 0.5154	logloss: 0.6199	Eval_GAUC: 0.7234	Eval_AUC: 0.7230
Epoch 4 Global_step 389000	Train_loss: 0.5116	logloss: 0.6313	Eval_GAUC: 0.7239	Eval_AUC: 0.7187
Epoch 4 Global_step 390000	Train_loss: 0.5202	logloss: 0.6197	Eval_GAUC: 0.7246	Eval_AUC: 0.7232
Epoch 4 Global_step 391000	Train_loss: 0.5129	logloss: 0.6306	Eval_GAUC: 0.7253	Eval_AUC: 0.7193
Epoch 4 Global_step 392000	Train_loss: 0.5149	logloss: 0.6290	Eval_GAUC: 0.7243	Eval_AUC: 0.7192
Epoch 4 Global_step 393000	Train_loss: 0.5138	logloss: 0.6298	Eval_GAUC: 0.7216	Eval_AUC: 0.7183
Epoch 4 Global_step 394000	Train_loss: 0.5143	logloss: 0.6282	Eval_GAUC: 0.7254	Eval_AUC: 0.7207
Epoch 4 Global_step 395000	Train_loss: 0.5147	logloss: 0.6298	Eval_GAUC: 0.7202	Eval_AUC: 0.7181
